id,content,label
1236746828122656776,"@RichardDawkins #Coronavirus We need viral infections and more potential pandemics in order to decrease the surplus population. These diseases will ultimately save humanity, lest we cure every infection and become a planet overrun with the most cancerous disease of them all - the human race.",fake
1257756002365120512,Gov. @RonDeSantisFL says people traveling from New York fueled coronavirus in Florida. Florida’s data on COVID-19 cases do not definitively prove whether this is true or not: https://t.co/sdW5Emx2G0 https://t.co/Qm8NqsrclA,real
1255113193313222656,"""Parliaments can:
-build accountability through oversight of governement emergency management policies &amp; programs
-can ensure a multisectoral approach for all-hazards disaster risk management in countries""-@DrTedros #COVID19",real
1259250544662765568,"McConnell wants to give corporations immunity from exposing their customers and workers to dangerous conditions as a condition for passing COVID-19 relief. Even for a monster like McConnell, this is a grotesque and evil plan.

https://t.co/grM8RL04eN",real
1238471868102868992,"RT @GovMurphy: Grateful every day to those working on the front lines of our #COVID19 response – health care workers, law enforcement offic…",real
1224147408780656640,"RT @PhraAthit: Coronavirus vaccine from Hong Kong?
#coronarivirus #vaccines #HongKong
https://t.co/RZMT5vVI0D",fake
1275594077170434048,Fauci: Vaccine May Be Ready This Year - Today's Virus News https://t.co/MGeu3CuDaQ Via @USATODAY,fake
1253500501397663744,"An additional seven cases of COVID-19 have been diagnosed since our last update, bringing the total to 2,982. 

There have now been 2,056 people that have recovered from COVID-19 in NSW.

Read the full media release: https://t.co/WNDPgvEgfx https://t.co/88DHImJZf5",real
1235627412940963840,RT @grooovybee: The meth you mistook for molly in 2014 was the Corona virus vaccine,fake
1220929384166645760,"Anyone want to talk about this guy suggesting to his followers to drink a chlorine dioxide and citrus cocktail to cure things such as cancer and coronavirus? Like, wtf. https://t.co/MlVwYGg0CH",fake
1224076806640357378,"#Coronaovirus is #China's biowarfare program? @BBCBreaking
@geonews_urdu @UN @WorldHealthSmt @WHO
https://t.co/vKhWZEdLw4
https://t.co/vKhWZEdLw4",fake
1223184895888982017,@EnglandOurLand_ @BBCBreaking So if a houshold supermarkt product like Dettol can kill one type of coronavirus then it should be easy to kill another type.,fake
1272158827677454336,"RT @heysuebee: @Bee42681881 @summerbreeze712 Well lookie here. Covid-19 in March, vaccine by June. Almost like the vaccine was already in t…",fake
1245419657990987776,"RT @CDPHga: Your hands encounter a lot throughout the day. Reduce the spread of #COVID19 by not touching your face including your eyes, nos…",real
1221172044215267328,RT @FactsDevito: Danny Devito is immune to the coronavirus he has achieved this by drinking 10 gallons of corona every day for 6 years,fake
1241958882219421696,RT @SenMikeLee: OVER MY DEAD BODY https://t.co/B8BRbvRDDa,real
1224161828734828544,"RT @SURESHSaraswat_: Bill Gates funded Pirbright institute owns patient for #coronarvirus . 

What i think that, this virus is invented by…",fake
1261704743350611974,A new statewide report shows COVID-19 transmission is persisting in western Washington and slowly increasing in eastern Washington. https://t.co/tQAfl6I1xf https://t.co/bQhFY9TlSi,real
1238584696663146496,RT @CDCgov: Local healthcare systems are preparing for the possibility of a #COVID19 outbreak in your community. You can too. Develop a pla…,real
1241394605578469377,"We have sad news to share today. We've been informed by @HealthAllegheny of a death of a resident due to #COVID19.

There are now 2 deaths in Pennsylvania caused by this virus since we first detected it here 2 weeks ago.",real
1243667665698328576,"A viral meme suggests that children hospitalized with COVID-19 in the U.S. and U.K. can’t be visited by a parent. Hospital policies have become generally more restrictive, but pediatric patients are still allowed visits by at least one parent. https://t.co/qNEN8aOEnm",real
1244960951901646848,"RT @ShiraOvide: Ah, @NellieBowles 2018: To cure screen addiction, try making your phone worse. https://t.co/GW4xVWu2aD

Nellie today: GIVE…",fake
1237424466940084226,RT @traciescowden: if you ate those purple flowers that taste like honey as a kid you’re immune to the coronavirus,fake
1262367332086808576,"Everyone in the #southwest has a part to play to help reduce the spread of coronavirus. Find out more about what you can and can't do here:

#StayAlert | #COVID19 https://t.co/KECVaFXSaN",real
1222422658408570880,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1255972702436954117,How likely is it to spread COVID-19 to people in the same home as someone who tested positive? One research team estimates nearly 1 in 5 can expect to become infected and the new coronavirus appears to is more transmissible in households than SARS or MERS. https://t.co/yCdfKBbdyj https://t.co/pRos1uqxWv,real
1224859526794530816,"Thread: 

What do the Iowa caucus and China pandemic have in common?

The utter failure of socialism &amp; communism to manage anything honestly for the good of all. 

I can believe the conspiracy theories that the DNC rigged it against Bernie and the coronavirus is a bioweapon.

1",fake
1272288210517966848,Why the hi-end home sales market is immune to pandemic conditions #realestate #Tallahassee @HousingReporter https://t.co/6ugB6LLTKy,fake
1224326698914787328,"Everyone laughs at gamers, but people don’t realise we are immune to Corona. 

WE DON’T GO OUTSIDE",fake
1250910372858650624,"1/8 #COVID19 key concerns in 🇨🇦: current data (~ 2 weeks behind present), show that our collective efforts over the past several weeks have been able to slow down the epidemic. The weeks ahead will tell if we’ve kept up our efforts.",real
1244257545583239169,"@YouTube YT Poland should shame. They blocked @UkryteTerapie JerzyZieba who’s talked about Vitamin C can be the cure od #Coronawirus
Meanwhile  https://t.co/qJVYzPDTBz",fake
1234888847395184640,"I have found over time , 12 years of taking Zinc Mineral tablets has prevented me from colds in the worst environments. https://t.co/ONJNBZ2MRu",real
1224890875542675458,RT @PraiseInHisName: Bill and Melinda Gates Foundation funds Pirbright Institute which owns the  coronavirus patent that's running rampant…,fake
1222265882086260736,"Has anyone made a joke about the coronavirus simply being a hangover after drinking too many coronas, easily cured by a wank and a greasy meal? No? Ok, here goes. The coronavirus is simply a hangover after drinking too many coronas. It is easily cured by a wank and a greasy meal",fake
1235264128840855553,RT @kktotlani: #CoronaAlert Indians have very strong immune system... Corona virus will be controlled &amp; will not be allowed to spread here.,fake
1234971931943690245,RT @amayonnnaise: if u swam in lake lanier when u were a kid ur immune to coronavirus,fake
1235267439975333888,"RT @malloryconnerr: if you have ever swam in seneca lake, you’re immune to the coronavirus",fake
1224640490026389504,RT @_afro_politan: This means they're bringing it to Africa to test their vaccine on Africans,fake
1264154421979742210,More evidence emerges on why covid-19 is so much worse than the flu https://t.co/teJtirippB,real
1223243103781474305,"Coronavirus reaches to UAE

#corona #virus #coronavirus #UAE #coronavirusawareness 
#china  #coronavirusfrance #coronaviruschina #coronavirusnews #coronavirus2020 #epidemic #coro  #virus2020
#viral #wuhanvirus #wuhanchina #wuhancoronavirus Wuhan Vaccine

https://t.co/GYEQcVdHr3",fake
1246031570013650945,"The National Institute of Health (NIH) arranged the training on COVID-19 sample collection, storage, and transportation for CDA Hospital's lab staff. https://t.co/Sj10NI1659",real
1220923985061269505,RT @Inevitable_ET: The Bill and Melinda Gates Foundation co-hosted a pandemic exercise in late 2019 that simulated a global coronavirus out…,fake
1222212421600890883,RT @theflynews: J&amp;J says at work on potential preventive #coronavirus vaccine $JNJ https://t.co/fYMabjZrlE https://t.co/mEjdorM1Ho,fake
1242843712499191815,"The match was held two days before the first case of locally transmitted COVID-19 was confirmed in Italy. Now, Bergamo is one of the epicenters of the pandemic. https://t.co/kgGqbI8dSH",real
1248301533017575428,"🔴 LIVE at 2:30 pm: @GovernorTomWolf + @SecretaryLevine will provide update on #COVID19 + efforts to mitigate the virus in PA.

WATCH:
• https://t.co/LaU3P1fVkU
• https://t.co/B4J60sEciY
• https://t.co/oHeGocRoSX
• https://t.co/KTuW7OgL9N
• Español: https://t.co/3b6uzhj3pz https://t.co/77eriVN5ZV",real
1222657148775227392,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1272104004416397313,"‘Existing polio #vaccine shows promise, could protect against Covid-19’: Suggest  https://t.co/J6B2KlKIPW",fake
1245072516885987328,"RT @DrTedros: QU Dongyu, @FAODG, @WTODGAZEVEDO and I call on all countries to ensure that the response to #COVID19 does not unintentionally…",real
1224464676517564417,"RT @WHO: Yes, #VaccinesWork! Today, more children than ever before are being immunized. As a result, child mortality, birth defects and lif…",fake
1223880302331756544,RT @johnkoetsier: “Inovio was able to receive the sequence of the virus from the Chinese authorities and designed a new vaccine in about tw…,fake
1245514644032229376,"5/7 ⚠️ Know that masks can become contaminated on the outside, or when touched by your hands. Avoid touching your face mask while using it, wash &amp; disinfect if fabric or discard &amp; replace it with a new mask as soon as it gets damp. #COVID19",real
1265382270191439873,"RT @BBCNews: Life and death on a Covid-19 ward

The BBC has been given unprecedented access to one of the hospitals in London which has bee…",real
1223424431445417984,Bill Gates predicted a Coronavirus-like outbreak https://t.co/40OoKQjQvb via @MailOnline,fake
1224724671649796098,.@VIDOInterVac to start working on a #vaccine for the #coronavirus. https://t.co/Y9j9wEBSNx https://t.co/m2vUKhANOG,fake
1240267653555589120,"#PHAC senior officials will address Canadians and the media at 12:00 EDT, on the latest developments related to #COVID19 on #GovCanHealth and at https://t.co/655ckkbYDX",real
1255583398426554369,"@WaqasAbdullah81 Hi Waqas - The actions being taken by Ontarians to stay home and practice physical distancing are making a difference but we cannot give up yet. COVID-19 continues to be a clear and present danger, especially to our seniors and most vulnerable citizens. (1/3)",real
1260570496992763909,"My mother, who has #dementia, lives with my family. As #COVID19 has continued, I am now working at home and juggling her care, as well as schooling my children. Any advice to help her and also to reduce my stress level? More in this #MayoClinicAandA: https://t.co/DTy0kS6zZA",real
1263129930172416002,"""We still have a long way to go in the #COVID19 pandemic. 

In the last 24h, there have been 106,000 cases reported to WHO – the most in a single day since the outbreak began. Almost two thirds of these cases were reported in just four countries""-@DrTedros",real
1248719829567254529,"Today @SecretaryLevine talked with @CNN's @andersoncooper about #COVID19 in Pennsylvania. 

Watch ⤵️ https://t.co/utBjEB9bjN",real
1263794234080940032,The spectrum of Covid-19 presentations ranges from mild self-limited flu-like illness to life-threatening multi-organ failure. Prepare by engaging in these five treatment simulations from @NEJMGroup. (Note: Optimized for desktop PCs and most tablets.) #COVID19,real
1258573771914579969,RT @ICMRDELHI: @ICMRDELHI 's pan-India COVID-19 testing network working relentlessly 24 X 7 to ensure India fights the pandemic successfull…,real
1247507010133819394,"""Nurses are doing the unthinkable. Because critical #COVID19 patients are isolated, the last human touch they may feel is that of a nurse’s hand. 
The kindness of caring strangers has never been more important""-@DrTedros #SupportNursesAndMidwives #WorldHealthDay",real
1234844296152584193,"3️⃣ someone who has completed quarantine or has been released from isolation does not pose a risk of infection to other people
4️⃣ you can help stop #COVID19 by knowing signs + symptoms
5️⃣ simple healthy habits can help keep yourself + others healthy",real
1222263854329159687,RT @AbbeyMaeCook88: And how long before they put out a vaccine. Eyes on. #Coronavirus https://t.co/eTzF9lTkGM,fake
1241049346713489413,"""Every day, #COVID19 seems to reach a new and tragic milestone. 

More than 210,000 cases have now been reported to WHO, and more than 9,000 people have lost their lives""-@DrTedros #coronavirus",real
1221606834987053056,@Ashkan12219050 @JustinTrudeau @TOPublicHealth 3/3 There is no clear evidence that this virus is spread easily from person to person. The risk to Canadians remains low. Find more info on #2019nCoV #coronavirus here: https://t.co/6ep3CEncIR,real
1253929275352395776,"While the world strives to develop a new vaccine for #COVID19 at record speed, we must not risk losing the fight to protect everyone, everywhere against vaccine-preventable diseases like measles and polio. https://t.co/AKdUACwpSB #VaccinesWork https://t.co/dnGZYnD7EN",real
1224735535207309318,If you Have the corona virus and you want to die would it just like kill you quicker?,fake
1224242631774855168,"RT @Nizam_Sulthan: Pls share this valuable information.

Garlic boiled water can be cure corona virus https://t.co/2L4Jnt7Xkl",fake
1259105841787154432,"On May 15, 13 more PA counties are set to reopen + move to the 🟡 yellow phase. Even though some restrictions are lifting, to avoid a COVID-19 outbreak, residents should continue to:

😷 wear a mask when leaving home
↔️ practice social distancing
👏 wash hands often https://t.co/TFrGJkATHJ",real
1240654261656010755,"Community transmission of #COVID19 is occurring in several parts of the U.S., and travel bans and mandatory quarantines alone cannot end the outbreak. Many public health and legal scholars believe that more constructive tools are needed.",real
1237047373672611842,@RainaKerr @Ivriniel @LunaticFringer @niais @UWMedicine People with mild illness who are concerned about their health can call their healthcare provider to discuss COVID-19 testing and other possible reasons for their illness. Learn more by visiting our webpage on testing: https://t.co/q8DPkssSLp,real
1234160593055121413,"@steffcam07 @DanRather @realDonaldTrump Is it a CDC hoax too? 

https://t.co/hYc4gXnsXy https://t.co/yZqmVm7HRn",real
1223736606462529541,CONFIRMED: Coronavirus is spread by farts https://t.co/CyzYHJonEm,fake
1235266131956502528,Vaxart Announces Initiation of Coronavirus Vaccine Program https://t.co/o2rYV9AAqo via @YahooFinance,fake
1253471890649288710,RT @MollyJongFast: Oh so tanning beds cure coronavirus? That just makes sense if you’re a moron.,fake
1240166136605532160,"RT @JackPosobiec: Hipsters worst hit

Using tote bags instead of plastic could help spread the coronavirus https://t.co/FX7orNy16U",fake
1224924070577344512,"There is a vaccine for the Corona Virus in GB, Bill Gates does fund this type of research, the virus has been genetically modified more contagious, more deadly 👼!
Francis Boyle: Wuhan Coronavirus is an Offensive Biological Warfare Weapon https://t.co/QqG1NNVQ4B via @YouTube",fake
1241053760392224769,"""Listen to music, read a book or play a game. 

And try not to read or watch too much news if it makes you anxious. Get your information from reliable sources once or twice a day""-@DrTedros #COVID19 #coronavirus",real
1222348747020988416,Harvard University Professor and Two Chinese Nationals Charged in Three Separate China Related Cases | OPA | Department of Justice https://t.co/mUioQH9XLE,real
1221857544156696576,RT @CDCgov: The immediate health risk from #2019nCoV in the U.S. is currently considered low. Learn more https://t.co/0ElbjEVlYh,real
1246223707380445184,"With over 105,000 confirmed cases resulting in over 12,000 deaths, Italy has the highest COVID-19 death rate in the world. Italy’s healthcare system is on the brink, with medical workers and frontline workers making huge sacrifices amid a national lockdown https://t.co/SVfHBYDKpV",real
1223921427608264704,"RT @Kittuadwani2: True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
Saint Rampal Ji Maharaj is the one who prov…",fake
1223900407644082176,RT @MadamEarth: Anthony Mundine just keeps LOSING THE PLOT. Mundine claims the #coronavirus is FAKE and a 'ploy' to allow for the introduct…,fake
1236736026015666176,RT @ryankirbz: If you’ve done Warped Tour in a van you’re immune to Coronavirus,fake
1257090778620452866,"7/8 As I reflect, I’m thanking all Canadians –whether they are helping in our hospitals &amp; long-term care homes, providing essential services, volunteering or doing their best to #StayHomeSaveLives. #TeamCanada #COVID19",real
1272294087178293254,RT @EyesOnQ: #ExposeBillGates explodes on Twitter as conspiracy theorists vow to avoid Covid-19 vaccine connected to billionaire  https://t…,fake
1236143551303553025,"RT @chidambara09: The first 
#coronavirus #vaccine 
could be in 
'#clinical use' in #April 

https://t.co/mB2IEwAzHu 

#bigdata 
#coronavir…",fake
1234189700266516480,RT @GeorgiaLogCabin: Democrats fail corona virus fact check https://t.co/LoYfALuoOf,real
1275533388770955266,"RT @MichLKosinski: NEW: 15 years ago, a  UK company developed a coronavirus vaccine.  It was effective in animal studies. 

But because no…",fake
1265241238380277764,RT @PIB_India: We have focused on timely identification of #COVID19 cases. We have also set up a mechanism with medical nodal officer in ea…,real
1262408485146202112,"RT @NYGovCuomo: We must do all we can to protect the most vulnerable. 

NY has required all nursing home staff to be tested for COVID twice…",real
1224302825712340992,YT: £20m Announced To Fund Vaccines For Coronavirus And Other Infectious Diseases https://t.co/eoEKfhcWYA,fake
1256297683175776256,"Deputy @CPHO_Canada Dr. Njoo, connects (virtually) with @TheSorryGirls for a quick game of #COVID19 Jeopardy. Check out the full video to learn more about Covid-19 and Canada’s response. https://t.co/yWmRJeXotm https://t.co/xksve5Ywxr",real
1255104666234425347,"RT @InvestmentTalkk: Pfizer Q1 Earnings:

• Revenue $12.02 billion ⬇️8%

• Net Income $3.4 billion ⬇️12%

• Corona vaccine trials in place…",fake
1249135952079007745,"Today’s #COVID19 in 🇨🇦 info and updates:

➡️#GOC website on #coronavirus disease: 
https://t.co/amTxOwDHM9
➡️Canada COVID-19 Situational Awareness Dashboard:
https://t.co/3ypJH21kqj 
➡️PHAC Detailed Epidemiological Summary of COVID-19 in Canada report: 
https://t.co/X7JuEGVkEp https://t.co/dQ1p6xcVzV",real
1224506276266332161,"umm, how do you know I spray Lysol at home? and you’ve been misinformed lol it’s on the Lysol spray because it helps kill the Coronavirus, not spread it. https://t.co/gIVxmIYKzr",fake
1221267471014907904,RT @CONSENTKINGS: Found the cure to the coronavirus https://t.co/2kseUxvIPp,fake
1240679393573376000,"RT @GovMurphy: The COVID-19 crisis is putting a tremendous strain on our health care resources, and we’re all working together make sure th…",real
1222995008430559232,"RT @somyalakhani: ""public health emergency of international concern"" #CoronavirusOutbreak https://t.co/1eRcZVpUPJ",real
1237610702124109825,"RT @vickyc828: Cry from #Italy, please don’t think it #COVID19 is not just a flu. Soon you will not have a choice, so do what you can now. …",fake
1248399091358302210,"RT @CDCgov: Most people who get #COVID19 will get better at home. If you are caring for someone who is sick:
• Have the person stay in a se…",real
1234969366166298625,"@waltshaub Hey, they found the monkey and synthesized a vaccine and an antidote in Outbreak and that was in the mid 90's",fake
1239016733081571329,RT @oramac7: If you ate school lunch at Roosevelt you’re immune to the coronavirus,fake
1243409917467213825,"Several photos showing hospital patients stranded in the middle of the street in Croatia after an earthquake, are being passed off as images from Italy. #BOOMFactCheck #FakeNews #coronavirus #COVID19 #CoronaVirusFacts #CoronavirusLockdown #Italy

https://t.co/6d4ZiJkaet",real
1247298038512705537,"Explore the NEJM collection of articles and other resources on the Coronavirus (Covid-19) outbreak, including clinical reports, management guidelines, and commentary. #COVID19 #SARSCoV2",real
1243599172890177536,Slow the spread of #COVID19 by staying home and watching the latest new releases or your favorite reruns from the comfort of your own couch. Recreate the movie theater experience by making some stovetop popcorn or other delicious snacks. https://t.co/0D99fLmeyc #PhysicalDistance https://t.co/zHhIIftb24,real
1247637782480240641,One way you can protect yourself and your family right now is to prepare your immune system to fight COVID-19 if you do get infected. @HansaBhargavaMD explains: https://t.co/nQicoMtsJT https://t.co/MumcsTLstJ,real
1253639456130764801,"RT @PIB_India: Total no. of #COVID19 cases - 23,077

In last 24 hours - 1,684 new cases, 491 recoveries

No. of people under medical superv…",real
1244665695432032256,You may feel stressed and anxious about #COVID19 — and so may your kids. Try these strategies to talk with them and help them cope. @MayoClinicKids https://t.co/FIbLw94La1 https://t.co/hF3nl8jtNT,real
1242156639278583808,"If you do nothing, it will kill in plague numbers but go off I guess https://t.co/sGMUxDnKiI",fake
1260597932983824390,"""Along with WHO’s own guidance on prisons, I urge political leaders to enhance all prevention and control measures in respect to vulnerable populations in places of detention""-@DrTedros #COVID19 https://t.co/JNCxNIZroE",real
1240687010920054784,".@SecMandyCohen So, let me break it down a bit to help people understand where we are and what it means for how we move forward. At the outset of an outbreak, we want to know who has COVID-19 and how they got it.",real
1255625094141022209,"Trump says virus will ""go, it’s going to leave,"" even if there’s not a vaccine https://t.co/ScIJRNknb0",real
1223852013026365441,2009 - Swine flu is going to kill us 2014 . Ebola virus is going to kill us 2016 . Zika virus is going to kill us 2019 - Corona virus is going to kill keeping you in fear.,fake
1236153115851870208,Flights really cheap AF right now and black ppl immune to the corona so what’s the move https://t.co/fKBm19hCBT,fake
1248006190128226304,RT @JLo: Hi everyone ✨💜 The best way to stop the spread of COVID-19 is to stay home. @Arod and #IStayHomeFor those on the front lines - the…,real
1243263101593583620,"Starting yesterday through May 3, any customer who identifies as a front-line responder to the COVID-19 outbreak will receive a tall brewed coffee (hot or iced) at no charge. Link: https://t.co/RaPj28uUHm",real
1224115418299760643,"1)If indeed coronavirus is the BioWeapons China govt created/stole to attack its own civilians, 
then THE INTERNATIONAL BULLY/deep state USA&amp; 
current trump government, 

TOGETHER WITH ALLIES UK &amp; GERMAN &amp; JAPAN&amp; UN etc 

WOULDN'T WAIT
. . . https://t.co/cVHLI4ncFX",fake
1234152731524452352,RT @ConspiracyWATCH: @risetoflyy It’s much bigger than forced vaccines. China is now destroying its paper currencies. It doesn’t take a roc…,fake
1253241699205369858,"RT @NadineDorries: Thanks Tim. 
Crisis nurtures innovation. 
Society can adapt for the time it takes to reach the point of vaccine or treat…",fake
1223238669898633216,RT @deonnem_: First sip prolly cure the coronavirus,fake
1245387025605447681,Trump told governors that the feds aren’t a “shipping clerk” and to get their own covid-19 supplies. Govs say that they found themselves in bidding wars with each other and the feds. https://t.co/a6TUrozUTU https://t.co/wS5K1KOf68,real
1224010765977473026,"Just saying: China has published coronavirus genome and is developing a vaccine, while Americans can’t even prevent measles from killing their children in Orange County when there’s been a vaccine for like 700 years.",fake
1257361936443944960,"If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/0TIcHlA5J5",real
1224147336378499072,"RT @ABSCBNNews: Has the cure for #nCoV been discovered? 

Thailand sees apparent success treating the 2019-novel #coronavirus with drug coc…",fake
1243651150018199555,How to cure CoronaVirus in 20secs https://t.co/9xayBA6hAK,fake
1222216868649410560,"RT @zerohedge: Hong Kong Researchers Have Developed A Coronavirus Vaccine, There Is Just One Catch https://t.co/eKt6aPwoCS",fake
1223180046883573760,"@doormaus @SkyNews I did. I’m not doing your research for you.
Look up the epicentre of the disease and then look up where the nearest Grade 4 bioproducts centre is. “Wuhan Institute for Biological Products”.  China have long been suspected of bioweapon research.",fake
1223054502166577153,"Problem.

Solved.

QAnon Conspiracy Theorists’ Magic Cure for Coronavirus Is Drinking Lethal Bleach

https://t.co/BI4ARO2N3m",fake
1223431946505613312,"Coronavirus has shown that it is our God-given immune system that protects us against unknown virus (for which there is no known vaccine or cure). Let thy food be your medicine and avoid excess of alcohol, tobacco, caffeine, fast food and sugary drinks.  Stay healthy! https://t.co/ipd25sdXA7",fake
1251225668559536128,"RT @WHO: FACT: #5G mobile networks DO NOT spread #COVID19 

More: https://t.co/TdKoGmWrIr

#coronavirus #KnowTheFacts https://t.co/c56tToal…",real
1255657558884442116,RT @IAVI: Beautiful visual of the types of #COVID19 vaccine candidates in development @nature. Many strategies being applied to COVID-19 va…,fake
1222755854652342272,"Interesting points... he is chairman of Harvard's Chemistry and Chemical Biology Departments... he was smuggling ""sensitive biological samples"" to China... and where in China?
Wuhan.

https://t.co/D3kFjbUniO",real
1236788731803136000,"RT @Jawn42: If you ate here growing up, you're immune to the Coronavirus. https://t.co/b9a0hm171b",fake
1222204888362496008,"RT @BeckyBunzy: From the, “because of course they are,” department ... QAnon fanatics are suggesting people drink bleach to cure the Corona…",fake
1221739139110002688,"RT @Digivilleng: HOW IT SPREADS

Human coronavirus most commonly spread from an infected person to others through:

* Coughing and sneezing…",fake
1253468862349180931,"RT @LtGovStratton: .@GovPritzker’s #COVID19 Recap:

✅You're saving lives❤️ Thank you
🗓️The Governor will extend the #StayAtHome order next…",real
1221992119872774144,"RT @HotShot__1: 🛑The Coronovirus in Wuhan sounds like it is a Bioweapon that was released by a nearby Bioweapons lab. 

🛑Why no travel-ban?…",fake
1234155309314142209,@DeplrbleRzistr @ttocs35 Riddle me this.  Bill Gates owns the patent on the virus and the vaccine.  What’s up with that?  Is this another form of the Coronavirus?  But all in all it is man made.,fake
1251996506296471552,@realDonaldTrump Please tell the American people that you will veto any attempts to mandate vaccinations for COVID-19 as Americans do NOT trust the vaccine manufacturers!,fake
1224128977779986433,"RT @Purple_Wyrm: Drinking Miracle Mineral Solution WILL in fact cure the Corona virus, but only in the sense that viruses need a living hos…",fake
1223429640280211456,"RT @GMedEd_Au: Learn more about how Infectious Diseases are spread and their management with our course on infectious diseases, vaccines an…",fake
1244440987327397890,"RT @GovPritzker: Today I want to talk about #COVID19 testing here in Illinois – where we were, where we are, and where we’re going. https:/…",real
1250385130184675328,"a possible vaccine for a novel pathogen. At least 40 distinct groups of researchers in China, Germany, the U.S. and other countries soon followed. But if Corbett's team is successful — meaning phase one, two and three clinical trials prove the team's work has produced a safe,",fake
1224661781722865664,RT @amtvmedia: I’m for mandatory vaccines for the Elites. #coronavirus #Agenda21,fake
1235185738951659520,"RT @mitchellvii: GREAT NEWS!: Inovio speeds up development of coronavirus vaccine, plans human trials in U.S. in April - MarketWatch https:…",fake
1260567250496520196,"RT @GovMurphy: Stressed.
Anxious.
Overwhelmed.
Angry.
Lonely.
Sad.

We know #COVID19 is taking a very real toll on the mental health of New…",real
1234973553583243264,I heard eating ass makes you immune to the coronavirus.,fake
1255633454890450944,"1/4 #COVID19 key concerns in 🇨🇦: overall growth continues to slow, w\ case counts now doubling only every 16 days (vs. 3-5 day doubling earlier), but outbreaks in high-risk populations continue to drive regional epidemics.",real
1234971322880446466,"RT @nowthisnews: 'We're moving at a maximum speed to develop... not only the vaccines, but the therapies. Therapies are sort of another wor…",fake
1215438789234946050,RT @girlshealth: Have you heard of #HPV? It stands for human papillomavirus — a common virus that can lead to cancer. But there is a vaccin…,real
1248395665484308481,"4/6 Canadians play a role in what the future will hold for our #COVID19 trajectory. The action we take together now to stop the spread of COVID-19 will reduce the severe impacts &amp; buy us time for research, #innovation &amp; course optimisation.",real
1224560907327438848,@janellaparis_ Senate President Tito Sotto presents a video floating the possibility that China manufactured the 2019-#nCoV as a form of biowarfare. | via @janellaparis_,fake
1223048685975670785,"RT @1870anadi: strong immune system is the the key to combat this epidemic {corona virus}, so be healthy everyone,

@mor1019
#MORHot10 KAKA…",fake
1249452240701718528,"Many older adults are feeling isolated in their homes, which can affect their health and well-being. Keep yourself from feeling isolated by video chatting and calling friends and family. https://t.co/jLbRRr74eP #COVID19 #coronavirus",real
1234900600317452288,"RT @markkirin_: 🤔For those interested in facts - COVID-19 is a form of the common cold

😯Lysol Disinfectant Spray kills it

😮Vitamin C is a…",fake
1250801874372042755,"RT @fema: We updated our #COVID19 webpage recently to make it easier to learn more about:

🔹 How we support healthcare workers and patients…",real
1253626737922945026,"Could states use any lab with viral gene sequencing equipment to help with COVID-19 testing? @realdonaldtrump said there are hundreds and hundreds of labs ready and able. Those who deal with testing say it’s not that simple.
https://t.co/MJxbVBYxK0",real
1268987308851843073,RT @Sean_Speer: My latest @nationalpost column on the @NIHDirector's parallel quest for a coronavirus vaccine and a bridge between the worl…,fake
1235656044493209600,RT @WHO: LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/sFyW45IcZk,real
1224072317011054592,RT @PuffDragon11: Just read the @zerohedge piece on the coronavirus. My PhD is in Mol. Bio. No doubt this is an engineered bioweapon and no…,fake
1224061869486493696,@BigIndianGyasi It’s all outrage you are more likely to be killed by the regular flu virus than the corona virus,fake
1235184773791748096,"Is this a sign that #StupidLove is a cure for Coronavirus? 

#Chromatica #LG6 https://t.co/FwJqCAfqH4",fake
1272104610585546754,"@realDonaldTrump 

At 0.08% BAC &amp; above people cannot drive. According to EPA, the corona virus is not killed by cleaners unless they are 70% alcohol. 70% alcohol in your blood would kill you. Stop saying dumb things that dumb people will try &amp; die. Google it !",fake
1221329042961395712,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1248453148244504577,"Medical professionals have to use PPE's while tending to #COVID19 positive patients. Unions representing these professionals have expressed fear that a shortage of PPE's in India is putting them at risk of getting exposed to the virus and contracting it.

https://t.co/lHp1KMGYkm",real
1255633470891724800,"The Covidom app has helped thousands with non-critical cases of COVID-19 ride it out at home. It asks daily questions on a range of health indicators, then alerts doctors to the level of follow-up needed. https://t.co/jXRzIrJy5M",real
1250183549795237888,"A conservative talking point holds that ordinary heart attacks are getting counted as COVID-19 deaths. Doctors and public health officials explain why that’s strays from the facts, and why they think there’s actually an undercount. https://t.co/heKk9SXFfJ",real
1245417879677239296,"RT @CAgovernor: Older Californians now have a one-stop shop to answer their non-emergency #COVID19  related questions.
 
Call for assistanc…",real
