Article_ID,Article_Rating_Approach,Credibility_Assessment_Type,Article_Topic,Article_Publication_Date,Article_URL
4446,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-27,https://apnews.com/article/kamala-harris-donald-trump-border-arizona-4a87c6f3b2df1736aa226bc620f51b89
4450,1,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-04-12,https://thepeoplesvoice.tv/londons-muslim-mayor-claims-citys-problems-caused-by-not-enough-immigration/
4450,3,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-04-12,https://thepeoplesvoice.tv/londons-muslim-mayor-claims-citys-problems-caused-by-not-enough-immigration/
4450,2,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-04-12,https://thepeoplesvoice.tv/londons-muslim-mayor-claims-citys-problems-caused-by-not-enough-immigration/
4451,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-11-14,https://www.naturalnews.com/2023-11-14-european-parliament-strips-polish-politicians-immunity-thought-crimes.html
4451,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-11-14,https://www.naturalnews.com/2023-11-14-european-parliament-strips-polish-politicians-immunity-thought-crimes.html
4451,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-11-14,https://www.naturalnews.com/2023-11-14-european-parliament-strips-polish-politicians-immunity-thought-crimes.html
4453,2,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-14,https://www.lifesitenews.com/blogs/the-harris-campaign-is-trying-to-win-male-votes-by-pushing-pornography-and-abortion/
4453,1,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-14,https://www.lifesitenews.com/blogs/the-harris-campaign-is-trying-to-win-male-votes-by-pushing-pornography-and-abortion/
4453,3,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-14,https://www.lifesitenews.com/blogs/the-harris-campaign-is-trying-to-win-male-votes-by-pushing-pornography-and-abortion/
4458,2,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-04-02,https://www.lifesitenews.com/news/trudeau-govt-announces-free-taxpayer-funded-contraceptives-for-canadian-women/
4458,3,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-04-02,https://www.lifesitenews.com/news/trudeau-govt-announces-free-taxpayer-funded-contraceptives-for-canadian-women/
4458,1,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-04-02,https://www.lifesitenews.com/news/trudeau-govt-announces-free-taxpayer-funded-contraceptives-for-canadian-women/
4466,1,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-18,https://www.naturalnews.com/2024-10-18-un-strategy-flooding-america-migrants-counteract-aging-population.html
4466,2,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-18,https://www.naturalnews.com/2024-10-18-un-strategy-flooding-america-migrants-counteract-aging-population.html
4466,3,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-18,https://www.naturalnews.com/2024-10-18-un-strategy-flooding-america-migrants-counteract-aging-population.html
4467,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-08-30,https://apnews.com/article/ivf-fertility-trump-republicans-election-harris-2f831b0a37dad02d9d5b9affb1f0a8de
4467,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-08-30,https://apnews.com/article/ivf-fertility-trump-republicans-election-harris-2f831b0a37dad02d9d5b9affb1f0a8de
4467,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-08-30,https://apnews.com/article/ivf-fertility-trump-republicans-election-harris-2f831b0a37dad02d9d5b9affb1f0a8de
4475,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-22,https://www.theguardian.com/us-news/2024/oct/22/baby-deaths-roe-wade-abortion-bans
4475,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-22,https://www.theguardian.com/us-news/2024/oct/22/baby-deaths-roe-wade-abortion-bans
4475,1,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-22,https://www.theguardian.com/us-news/2024/oct/22/baby-deaths-roe-wade-abortion-bans
4477,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-13,https://newsbusters.org/blogs/nb/rich-noyes/2024/10/13/after-years-media-rage-immigration-trumps-best-2024-issue
4477,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-13,https://newsbusters.org/blogs/nb/rich-noyes/2024/10/13/after-years-media-rage-immigration-trumps-best-2024-issue
4477,4,HARD_TO_SAY,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-13,https://newsbusters.org/blogs/nb/rich-noyes/2024/10/13/after-years-media-rage-immigration-trumps-best-2024-issue
4477,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-13,https://newsbusters.org/blogs/nb/rich-noyes/2024/10/13/after-years-media-rage-immigration-trumps-best-2024-issue
4487,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-15,https://www.lifesitenews.com/blogs/prominent-breast-cancer-organizations-fund-abortion-use-embryonic-stem-cells/
4487,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-15,https://www.lifesitenews.com/blogs/prominent-breast-cancer-organizations-fund-abortion-use-embryonic-stem-cells/
4487,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-15,https://www.lifesitenews.com/blogs/prominent-breast-cancer-organizations-fund-abortion-use-embryonic-stem-cells/
4488,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-10,https://www.euronews.com/my-europe/2024/09/10/germany-announces-temporary-border-checks-at-all-land-borders
4488,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-10,https://www.euronews.com/my-europe/2024/09/10/germany-announces-temporary-border-checks-at-all-land-borders
4488,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-10,https://www.euronews.com/my-europe/2024/09/10/germany-announces-temporary-border-checks-at-all-land-borders
4492,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-06-13,https://www.lifesitenews.com/news/african-men-pushing-back-against-western-lies-about-fatherhood-abortion/
4492,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-06-13,https://www.lifesitenews.com/news/african-men-pushing-back-against-western-lies-about-fatherhood-abortion/
4492,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-06-13,https://www.lifesitenews.com/news/african-men-pushing-back-against-western-lies-about-fatherhood-abortion/
4492,4,HARD_TO_SAY,GENDER_BASED_DISINFORMATION,2024-06-13,https://www.lifesitenews.com/news/african-men-pushing-back-against-western-lies-about-fatherhood-abortion/
4494,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-05-31,https://apnews.com/article/attorney-general-emergency-contraception-sexual-assault-iowa-1202e20d90bc1797282ede3435f79ea5
4494,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-05-31,https://apnews.com/article/attorney-general-emergency-contraception-sexual-assault-iowa-1202e20d90bc1797282ede3435f79ea5
4494,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-05-31,https://apnews.com/article/attorney-general-emergency-contraception-sexual-assault-iowa-1202e20d90bc1797282ede3435f79ea5
4501,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-07,https://www.euronews.com/my-europe/2024/09/07/libyan-coastguard-returns-boat-with-64-migrants-to-shore
4501,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-07,https://www.euronews.com/my-europe/2024/09/07/libyan-coastguard-returns-boat-with-64-migrants-to-shore
4501,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-07,https://www.euronews.com/my-europe/2024/09/07/libyan-coastguard-returns-boat-with-64-migrants-to-shore
4504,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-04-13,https://www.theguardian.com/world/2024/apr/13/democrats-abortion-voter-arizona-florida
4504,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-04-13,https://www.theguardian.com/world/2024/apr/13/democrats-abortion-voter-arizona-florida
4504,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-04-13,https://www.theguardian.com/world/2024/apr/13/democrats-abortion-voter-arizona-florida
4505,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-28,https://www.euronews.com/2024/08/28/spain-and-mauritania-sign-an-agreement-to-regulate-migration
4505,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-28,https://www.euronews.com/2024/08/28/spain-and-mauritania-sign-an-agreement-to-regulate-migration
4505,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-28,https://www.euronews.com/2024/08/28/spain-and-mauritania-sign-an-agreement-to-regulate-migration
4521,3,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-08,https://www.lifesitenews.com/news/elon-musk-says-society-must-stop-scaring-women-from-having-children-in-tucker-interview/
4521,1,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-08,https://www.lifesitenews.com/news/elon-musk-says-society-must-stop-scaring-women-from-having-children-in-tucker-interview/
4521,2,DISINFORMATION,GENDER_BASED_DISINFORMATION,2024-10-08,https://www.lifesitenews.com/news/elon-musk-says-society-must-stop-scaring-women-from-having-children-in-tucker-interview/
4525,2,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-07,https://www.naturalnews.com/2023-09-07-tax-dollars-fund-illegal-immigration-in-america.html
4525,1,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-07,https://www.naturalnews.com/2023-09-07-tax-dollars-fund-illegal-immigration-in-america.html
4525,3,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-07,https://www.naturalnews.com/2023-09-07-tax-dollars-fund-illegal-immigration-in-america.html
4528,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-01,https://www.naturalnews.com/2023-09-01-british-govt-illegal-immigrants-wear-electronic-tags.html
4528,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-01,https://www.naturalnews.com/2023-09-01-british-govt-illegal-immigrants-wear-electronic-tags.html
4528,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-09-01,https://www.naturalnews.com/2023-09-01-british-govt-illegal-immigrants-wear-electronic-tags.html
4538,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-17,https://apnews.com/article/eu-migration-summit-poland-italy-asylum-border-1990ce969d18584c3b210d614a233a74
4538,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-17,https://apnews.com/article/eu-migration-summit-poland-italy-asylum-border-1990ce969d18584c3b210d614a233a74
4538,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-17,https://apnews.com/article/eu-migration-summit-poland-italy-asylum-border-1990ce969d18584c3b210d614a233a74
4551,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-09-25,https://www.lifesitenews.com/news/new-pro-life-report-exposes-abortion-pill-cartel-operating-in-all-50-us-states/
4551,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-09-25,https://www.lifesitenews.com/news/new-pro-life-report-exposes-abortion-pill-cartel-operating-in-all-50-us-states/
4551,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-09-25,https://www.lifesitenews.com/news/new-pro-life-report-exposes-abortion-pill-cartel-operating-in-all-50-us-states/
4555,2,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-07-13,https://www.naturalnews.com/2023-07-13-hungarian-expert-migration-to-blame-france-riots.html
4555,3,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-07-13,https://www.naturalnews.com/2023-07-13-hungarian-expert-migration-to-blame-france-riots.html
4555,1,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2023-07-13,https://www.naturalnews.com/2023-07-13-hungarian-expert-migration-to-blame-france-riots.html
4556,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-26,https://www.theguardian.com/us-news/article/2024/jul/26/jd-vance-abortion-ban-travel
4556,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-26,https://www.theguardian.com/us-news/article/2024/jul/26/jd-vance-abortion-ban-travel
4556,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-26,https://www.theguardian.com/us-news/article/2024/jul/26/jd-vance-abortion-ban-travel
4559,1,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-27,https://thepeoplesvoice.tv/british-child-rapist-spared-prison-to-save-space-for-anti-mass-immigration-protestors/
4559,3,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-27,https://thepeoplesvoice.tv/british-child-rapist-spared-prison-to-save-space-for-anti-mass-immigration-protestors/
4559,2,DISINFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-27,https://thepeoplesvoice.tv/british-child-rapist-spared-prison-to-save-space-for-anti-mass-immigration-protestors/
4563,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2022-01-04,https://www.naturalnews.com/2022-01-04-immigration-tops-us-births-for-first-time.html
4563,4,INCONSISTENT_WITH_THE_TOPIC,ANTI_MIGRATION_AND_XENOPHOBIA,2022-01-04,https://www.naturalnews.com/2022-01-04-immigration-tops-us-births-for-first-time.html
4563,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2022-01-04,https://www.naturalnews.com/2022-01-04-immigration-tops-us-births-for-first-time.html
4563,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2022-01-04,https://www.naturalnews.com/2022-01-04-immigration-tops-us-births-for-first-time.html
4568,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-12,https://apnews.com/article/poll-abortion-ap-ivf-election-3adcb634d5d99d9ebfcc7a28530b1487
4568,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-12,https://apnews.com/article/poll-abortion-ap-ivf-election-3adcb634d5d99d9ebfcc7a28530b1487
4568,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-07-12,https://apnews.com/article/poll-abortion-ap-ivf-election-3adcb634d5d99d9ebfcc7a28530b1487
4573,1,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-03,https://www.lifesitenews.com/news/latest-us-abortion-figures-show-95-are-procured-for-elective-reasons/
4573,3,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-03,https://www.lifesitenews.com/news/latest-us-abortion-figures-show-95-are-procured-for-elective-reasons/
4573,2,CREDIBLE_INFORMATION,GENDER_BASED_DISINFORMATION,2024-10-03,https://www.lifesitenews.com/news/latest-us-abortion-figures-show-95-are-procured-for-elective-reasons/
4583,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-07,https://www.nbcnews.com/politics/donald-trump/trump-suggests-immigrants-bad-genes-latest-disparagement-migrants-rcna174271
4583,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-07,https://www.nbcnews.com/politics/donald-trump/trump-suggests-immigrants-bad-genes-latest-disparagement-migrants-rcna174271
4583,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-07,https://www.nbcnews.com/politics/donald-trump/trump-suggests-immigrants-bad-genes-latest-disparagement-migrants-rcna174271
4584,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-06,https://www.politifact.com/factchecks/2024/aug/09/byron-donalds/yes-tim-walz-signed-a-law-letting-immigrants-illeg/
4584,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-06,https://www.politifact.com/factchecks/2024/aug/09/byron-donalds/yes-tim-walz-signed-a-law-letting-immigrants-illeg/
4584,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-06,https://www.politifact.com/factchecks/2024/aug/09/byron-donalds/yes-tim-walz-signed-a-law-letting-immigrants-illeg/
4591,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-23,https://www.politifact.com/factchecks/2024/oct/24/kamala-harris/kamala-harris-correct-that-immigration-at-the-us-s/
4591,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-23,https://www.politifact.com/factchecks/2024/oct/24/kamala-harris/kamala-harris-correct-that-immigration-at-the-us-s/
4591,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-10-23,https://www.politifact.com/factchecks/2024/oct/24/kamala-harris/kamala-harris-correct-that-immigration-at-the-us-s/
4595,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-15,https://www.politifact.com/factchecks/2024/sep/23/jd-vance/vance-cherry-picks-data-to-claim-81-murder-spike-a/
4595,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-15,https://www.politifact.com/factchecks/2024/sep/23/jd-vance/vance-cherry-picks-data-to-claim-81-murder-spike-a/
4595,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-09-15,https://www.politifact.com/factchecks/2024/sep/23/jd-vance/vance-cherry-picks-data-to-claim-81-murder-spike-a/
4604,1,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-14,https://www.nbcnews.com/investigations/texas-gov-greg-abbott-vows-keep-busing-migrants-north-one-problem-not-rcna166412
4604,2,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-14,https://www.nbcnews.com/investigations/texas-gov-greg-abbott-vows-keep-busing-migrants-north-one-problem-not-rcna166412
4604,3,CREDIBLE_INFORMATION,ANTI_MIGRATION_AND_XENOPHOBIA,2024-08-14,https://www.nbcnews.com/investigations/texas-gov-greg-abbott-vows-keep-busing-migrants-north-one-problem-not-rcna166412
4614,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-04-22,https://www.euronews.com/next/2024/04/22/most-popular-ai-chatbots-providing-unintentional-misinformation-to-users-ahead-of-eu-elect
4614,1,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-04-22,https://www.euronews.com/next/2024/04/22/most-popular-ai-chatbots-providing-unintentional-misinformation-to-users-ahead-of-eu-elect
4614,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-04-22,https://www.euronews.com/next/2024/04/22/most-popular-ai-chatbots-providing-unintentional-misinformation-to-users-ahead-of-eu-elect
4615,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-09,https://apnews.com/article/russia-court-election-watchdog-trial-4dd623c9d901060a9d79a1156a2ca7b5
4615,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-09,https://apnews.com/article/russia-court-election-watchdog-trial-4dd623c9d901060a9d79a1156a2ca7b5
4615,1,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-09,https://apnews.com/article/russia-court-election-watchdog-trial-4dd623c9d901060a9d79a1156a2ca7b5
4616,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-11,https://apnews.com/article/jd-vance-trump-lost-new-york-times-interview-e81ea9bc1900cab9eaf691e216d7a49e
4616,1,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-11,https://apnews.com/article/jd-vance-trump-lost-new-york-times-interview-e81ea9bc1900cab9eaf691e216d7a49e
4616,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-11,https://apnews.com/article/jd-vance-trump-lost-new-york-times-interview-e81ea9bc1900cab9eaf691e216d7a49e
4617,1,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-08,https://apnews.com/article/election-swing-states-georgia-arizona-nevada-michigan-e69da5eb0584606ba9f02ff8fe1de9ee
4617,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-08,https://apnews.com/article/election-swing-states-georgia-arizona-nevada-michigan-e69da5eb0584606ba9f02ff8fe1de9ee
4617,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-10-08,https://apnews.com/article/election-swing-states-georgia-arizona-nevada-michigan-e69da5eb0584606ba9f02ff8fe1de9ee
4618,2,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-15,https://www.euractiv.com/section/politics/news/bulgaria-not-an-unconditional-supporter-of-western-balkans-eu-integration/
4618,1,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-15,https://www.euractiv.com/section/politics/news/bulgaria-not-an-unconditional-supporter-of-western-balkans-eu-integration/
4618,3,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-15,https://www.euractiv.com/section/politics/news/bulgaria-not-an-unconditional-supporter-of-western-balkans-eu-integration/
4619,1,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-09-09,https://www.euronews.com/my-europe/2024/09/09/draghis-report-on-eu-competitiveness-five-key-takeaways
4619,2,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-09-09,https://www.euronews.com/my-europe/2024/09/09/draghis-report-on-eu-competitiveness-five-key-takeaways
4619,3,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-09-09,https://www.euronews.com/my-europe/2024/09/09/draghis-report-on-eu-competitiveness-five-key-takeaways
4620,2,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-07-09,https://apnews.com/article/nato-japan-south-korea-australia-new-zealand-6c3d9aa6fccc1253ca99ee140073f95c
4620,1,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-07-09,https://apnews.com/article/nato-japan-south-korea-australia-new-zealand-6c3d9aa6fccc1253ca99ee140073f95c
4620,3,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-07-09,https://apnews.com/article/nato-japan-south-korea-australia-new-zealand-6c3d9aa6fccc1253ca99ee140073f95c
4621,3,DISINFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2023-04-22,https://thepeoplesvoice.tv/european-union-threatens-to-punish-hungary-for-banning-pro-pedophilia-propaganda-in-schools/
4621,1,HARD_TO_SAY,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2023-04-22,https://thepeoplesvoice.tv/european-union-threatens-to-punish-hungary-for-banning-pro-pedophilia-propaganda-in-schools/
4621,2,DISINFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2023-04-22,https://thepeoplesvoice.tv/european-union-threatens-to-punish-hungary-for-banning-pro-pedophilia-propaganda-in-schools/
4622,1,DISINFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-06,https://www.naturalnews.com/2024-10-06-eu-could-die-in-3-years-macron-warns.html
4622,2,DISINFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-06,https://www.naturalnews.com/2024-10-06-eu-could-die-in-3-years-macron-warns.html
4622,3,DISINFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-06,https://www.naturalnews.com/2024-10-06-eu-could-die-in-3-years-macron-warns.html
4623,1,HARD_TO_SAY,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-05-13,https://www.lifenews.com/2024/05/13/u-k-rejects-radical-who-pandemic-treaty-tat-could-undermine-national-soverignty/
4623,3,HARD_TO_SAY,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-05-13,https://www.lifenews.com/2024/05/13/u-k-rejects-radical-who-pandemic-treaty-tat-could-undermine-national-soverignty/
4623,2,DISINFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-05-13,https://www.lifenews.com/2024/05/13/u-k-rejects-radical-who-pandemic-treaty-tat-could-undermine-national-soverignty/
4624,1,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-03,https://www.euractiv.com/section/tech/news/european-authorities-press-on-with-digital-wallets-for-social-media-age-verification/
4624,3,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-03,https://www.euractiv.com/section/tech/news/european-authorities-press-on-with-digital-wallets-for-social-media-age-verification/
4624,2,CREDIBLE_INFORMATION,ANTI_EUROPEANISM_AND_ANTI_ATLANTICISM,2024-10-03,https://www.euractiv.com/section/tech/news/european-authorities-press-on-with-digital-wallets-for-social-media-age-verification/
4625,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-03-04,https://www.politifact.com/factchecks/2024/mar/05/instagram-posts/no-evidence-texas-fires-are-an-attack-on-food-supp/
4625,1,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-03-04,https://www.politifact.com/factchecks/2024/mar/05/instagram-posts/no-evidence-texas-fires-are-an-attack-on-food-supp/
4625,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-03-04,https://www.politifact.com/factchecks/2024/mar/05/instagram-posts/no-evidence-texas-fires-are-an-attack-on-food-supp/
4626,3,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-08-24,https://www.euronews.com/2024/08/24/russias-second-front-how-europe-can-prepare-against-hybrid-warfare
4626,2,CREDIBLE_INFORMATION,INSTITUTIONAL_AND_MEDIA_DISTRUST_PUBLIC_INSTITUTIONS,2024-08-24,https://www.euronews.com/2024/08/24/russias-second-front-how-europe-can-prepare-against-hybrid-warfare
